contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9342860;4525;2022-11-30 00:00:00;PM CONSELHEIRO PENA;19.769.660/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;455814,97;455814,97;455814,97
9342861;4437;2022-11-23 00:00:00;PM VESPASIANO;18.715.425/0001-42;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;1133867,74;1133867,74;1133867,74
9342864;4419;2022-11-23 00:00:00;PM BOA ESPERANCA;18.239.590/0001-75;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;1227100,0;1227100,0;1227100,0
9342881;5789;2022-07-01 00:00:00;PM GUIMARANIA;18.602.052/0001-01;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;226413,34;226413,34;226413,34
9342882;380;2022-11-10 00:00:00;PM CAPUTIRA;18.385.138/0001-11;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;250000,0;250000,0;250000,0
9342883;832;2022-12-23 00:00:00;CONSORCIO REGIONAL DE SANEAMENTO BASICO CONSANE;24.990.099/0001-84;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;31;UTILIZACAO DE RECURSOS HIDRICOS;971866,66;971866,66;0,0
9342887;4529;2022-11-30 00:00:00;PM CARMESIA;18.303.172/0001-08;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;1637700,0;1637700,0;1637700,0
9342888;4432;2022-11-23 00:00:00;PM BELMIRO BRAGA;18.338.129/0001-70;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;744200,0;744200,0;744200,0
9342889;4440;2022-11-23 00:00:00;PM MONSENHOR PAULO;22.541.874/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;150000,0;150000,0;150000,0
9342890;4531;2022-11-30 00:00:00;PM PONTO CHIQUE;01.612.500/0001-47;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;1347000,0;1347000,0;1347000,0
9342891;4443;2022-11-23 00:00:00;PM SAO SEBASTIAO DA BELA VISTA;17.935.370/0001-13;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;1561200,0;1561200,0;1561200,0
9342892;4444;2022-11-24 00:00:00;PM CRISTAIS;17.888.082/0001-55;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;1559900,0;1559900,0;1559900,0
9342893;4449;2022-11-24 00:00:00;PM ITABIRITO;18.307.835/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;100000,0;100000,0;0,0
9342894;4448;2022-11-24 00:00:00;PM ITABIRITO;18.307.835/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;100000,0;100000,0;100000,0
9342896;4447;2022-11-24 00:00:00;PM ITABIRITO;18.307.835/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;100000,0;100000,0;100000,0
9342897;4446;2022-11-24 00:00:00;PM ITABIRITO;18.307.835/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;198078,0;198078,0;198078,0
9342898;4450;2022-11-24 00:00:00;PM ITABIRITO;18.307.835/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;299039,0;299039,0;299039,0
9342899;4517;2022-11-30 00:00:00;PM LIMA DUARTE;18.338.186/0001-59;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;200000,0;200000,0
9342902;4523;2022-11-30 00:00:00;PM CRISTALIA;18.017.434/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;566933,87;566933,87;566933,87
9342903;4516;2022-11-30 00:00:00;PM ALPERCATA;18.332.627/0001-05;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;100000,0;100000,0;100000,0
9342904;4442;2022-11-23 00:00:00;PM JOAO PINHEIRO;16.930.299/0001-13;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;2395900,01;2395900,01;2395900,01
9342905;4441;2022-11-23 00:00:00;PM PIRANGA;23.515.687/0001-01;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;100000,0;100000,0;100000,0
9342906;4533;2022-11-30 00:00:00;PM MONTALVANIA;17.097.791/0001-12;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;675600,0;675600,0;675600,0
9342907;4649;2022-12-23 00:00:00;PM LEME DO PRADO;01.587.109/0001-30;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;1433800,0;1433800,0;1433800,0
9342919;387;2022-11-21 00:00:00;PM CAPIM BRANCO;18.314.617/0001-47;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;470000,0;470000,0;470000,0
9342920;388;2022-11-21 00:00:00;PM ARAPONGA;18.132.167/0001-71;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;400000,0;400000,0;400000,0
9342921;389;2022-11-21 00:00:00;PM ENTRE FOLHAS;66.229.626/0001-82;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;600000,0;600000,0;600000,0
9342948;57;2022-07-11 00:00:00;APAC DE ALMENARA;27.969.868/0001-50;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;503721,0;503721,0;503721,0
9342948;74;2022-11-04 00:00:00;APAC DE ALMENARA;27.969.868/0001-50;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;27;TAXA DE SEGURANCA PUBLICA;377228,25;377228,25;377228,25
9344202;1630;2022-08-11 00:00:00;APROMIV-ASSOC. DE PROTECAO A MATERNIDADE,INFANCIA E VELHICE;16.697.088/0001-82;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;114983,97;114983,97;114983,97
9344205;1626;2022-08-11 00:00:00;ASSOC. LAR DE IDOSOS DONA INES MARIA DE JESUS;23.370.265/0001-87;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;509,43;509,43;509,43
9344205;1627;2022-08-11 00:00:00;ASSOC. LAR DE IDOSOS DONA INES MARIA DE JESUS;23.370.265/0001-87;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;104172,85;104172,85;104172,85
9344206;1628;2022-08-11 00:00:00;SOCIEDADE VILA DOS POBRES SANTO ANTONIO;19.565.720/0001-22;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;29038,11;29038,11;29038,11
9344206;1629;2022-08-11 00:00:00;SOCIEDADE VILA DOS POBRES SANTO ANTONIO;19.565.720/0001-22;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;85929,5;85929,5;85929,5
9344213;1625;2022-08-11 00:00:00;ASSOCIACAO BENEFICIENTE FONTE DE VIDA NOVA;16.822.752/0001-78;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;114190,0;114190,0;114190,0
9344214;1619;2022-08-08 00:00:00;ASSOCIACAO DOS SERVOS BOM PASTOR;71.196.026/0001-03;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;43600,0;43600,0;43600,0
9344214;1620;2022-08-08 00:00:00;ASSOCIACAO DOS SERVOS BOM PASTOR;71.196.026/0001-03;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;71400,0;71400,0;71400,0
9344215;1623;2022-08-10 00:00:00;ASSOCIACAO MUNICIPAL DE APOIO COMUNITARIO;20.439.311/0001-69;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;43834,9;43834,9;43834,9
9344215;1624;2022-08-10 00:00:00;ASSOCIACAO MUNICIPAL DE APOIO COMUNITARIO;20.439.311/0001-69;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;71158,8;71158,8;71158,8
9344216;1618;2022-08-08 00:00:00;CONSELHO CENTRAL DE SANTOS DUMONT SOCIEDADE SAO VICENTE DE PAULO;24.577.975/0001-45;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;114817,63;114817,63;114817,63
9344217;75;2022-08-01 00:00:00;INSTITUTO EDUCACAO E CIDADANIA;07.423.378/0001-47;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;0,0;0,0;0,0
9344217;76;2022-08-01 00:00:00;INSTITUTO EDUCACAO E CIDADANIA;07.423.378/0001-47;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;497090,0;497090,0;497090,0
9344219;74;2022-08-01 00:00:00;ASSOCIACAO DOS ASSENTADOS FAMILIAR DO ASSENTAMENTO 1 DO SUL DE CAMPO D;02.046.165/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;0,0;0,0;0,0
9344219;77;2022-08-01 00:00:00;ASSOCIACAO DOS ASSENTADOS FAMILIAR DO ASSENTAMENTO 1 DO SUL DE CAMPO D;02.046.165/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;0,0;0,0;0,0
9344219;78;2022-08-01 00:00:00;ASSOCIACAO DOS ASSENTADOS FAMILIAR DO ASSENTAMENTO 1 DO SUL DE CAMPO D;02.046.165/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;250000,0;250000,0;250000,0
9344219;117;2022-12-28 00:00:00;ASSOCIACAO DOS ASSENTADOS FAMILIAR DO ASSENTAMENTO 1 DO SUL DE CAMPO D;02.046.165/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;250000,0;250000,0;250000,0
9344565;1621;2022-08-10 00:00:00;INSTITUTO JURIDICO PARA EFETIVACAO DA CIDADANIA - MINAS GERAIS IJUCI/M;03.893.350/0001-12;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;12437,36;12437,36;12437,36
9344565;1622;2022-08-10 00:00:00;INSTITUTO JURIDICO PARA EFETIVACAO DA CIDADANIA - MINAS GERAIS IJUCI/M;03.893.350/0001-12;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;102532,41;102532,41;102532,41
9344779;80;2022-08-03 00:00:00;ASSOCIACAO DOS BAIRROS DE TEOFILO OTONI;21.297.064/0001-76;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;250000,0;250000,0;250000,0
9344779;122;2022-12-29 00:00:00;ASSOCIACAO DOS BAIRROS DE TEOFILO OTONI;21.297.064/0001-76;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;250000,0;250000,0;0,0
9344783;79;2022-08-03 00:00:00;CARITAS BRASILEIRA;33.654.419/0008-92;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;249999,93;249999,93;249999,93
9344783;125;2022-12-30 00:00:00;CARITAS BRASILEIRA;33.654.419/0008-92;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;249999,22;249999,22;0,0
9344974;1640;2022-09-06 00:00:00;ASSOCIACAO DE PROTECAO A MATERNIDADE E INFANCIA E VELHICE;23.343.296/0001-49;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;115000,0;115000,0;115000,0
9345595;1641;2022-09-08 00:00:00;GRUPO DE DESENVOLVIMENTO COM DE MUNICIPIO DE BELO HORIZONTE;21.516.315/0001-66;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;115000,0;115000,0;115000,0
9346138;85;2022-10-10 00:00:00;AAMAR SANTANA DO PARAISO - VALE DO ACO;07.713.494/0001-09;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;86954,0;86954,0;86954,0
9346141;82;2022-10-10 00:00:00;CASA VIDA VIVA;22.498.999/0001-83;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;86954,0;86954,0;86954,0
9346142;80;2022-10-10 00:00:00;ASSOCIACAO DE ACOLHIMENTO AOS DEPENDENTES QUIMICOS E FAMILIARES - ADQF;07.856.329/0001-06;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;86953,98;86953,98;86953,98
9346143;79;2022-10-10 00:00:00;INSTITUTO PEDAGOGICO TERRA SANTA;10.190.408/0001-27;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;78499,97;78499,97;78499,97
9346144;83;2022-10-10 00:00:00;ASSOCIACAO DA DIVINA MISERICORDIA;06.118.216/0001-32;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;78483,57;78483,57;78483,57
9346145;81;2022-10-10 00:00:00;INSTITUTO HERDAR;09.047.452/0001-01;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;78499,3;78499,3;78499,3
9346146;84;2022-10-10 00:00:00;INSTITUTO JURIDICO PARA EFETIVACAO DA CIDADANIA - MINAS GERAIS IJUCI/M;03.893.350/0001-12;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;78499,67;78499,67;78499,67
9346211;3790;2022-11-18 00:00:00;PM SALINAS;24.359.333/0001-70;2311;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;3300000,0;3300000,0;3300000,0
9346294;130;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE LAVRAS;22.078.679/0001-74;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;848152,46;848152,46;848152,46
9346295;145;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;202160,0;202160,0;202160,0
9346295;146;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;1347733,34;1347733,34;1347733,34
9346296;177;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;25.437.484/0001-61;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;49153,13;49153,13;49153,13
9346296;178;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;25.437.484/0001-61;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;880506,67;880506,67;880506,67
9346297;153;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;736921,22;736921,22;736921,22
9346297;154;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;4950865,79;4950865,79;1950865,79
9346298;169;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE UBERLANDIA;25.648.387/0001-18;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;1500000,0;1500000,0;1500000,0
9346298;170;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE UBERLANDIA;25.648.387/0001-18;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;10297436,39;10297436,39;10297436,39
9346299;157;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE LAVRAS;22.078.679/0001-74;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;435424,34;435424,34;435424,34
9346299;158;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE LAVRAS;22.078.679/0001-74;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;4586437,54;4586437,54;4586437,54
9346300;121;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE OURO PRETO;23.070.659/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;248428,05;248428,05;248428,05
9346300;122;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE OURO PRETO;23.070.659/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;2235852,4;2235852,4;2235852,4
9346301;123;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE OURO PRETO;23.070.659/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;881640,66;881640,66;881640,66
9346301;124;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE OURO PRETO;23.070.659/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;4023814,73;4023814,73;4023814,73
9346302;149;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;1609001,62;1609001,62;1609001,62
9346302;150;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;813677,44;813677,44;813677,44
9346303;141;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;122306,03;122306,03;122306,03
9346303;142;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;219213,67;219213,67;219213,67
9346304;143;2022-10-14 00:00:00;UNIVERSIDADE FEDERAL DE JUIZ DE FORA UFJF;21.195.755/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;227302,69;227302,69;227302,69
